address,version,token0,token1,decimals0,decimals1,fee
0xbbcdc8e8c4cb3dfc9901e84906713666cceb610b,2,0x0698dda3c390ff92722f9eed766d8b1727621df9,0xbd62253c8033f3907c0800780662eab7378a4b96,18,9,300
0x999c9daa5287505d42ab61044abf435b12c48466,2,0x3d3e392a734c07c7c97f3355f6024b408598f5a6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x89910e0db211dff95d1eaf41c4a8ba16bab81e96,2,0x6b175474e89094c44da98b954eedeac495271d0f,0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61,18,18,300
0x4fb3cae84a1264b8bb1911e8915f56660ec8178e,2,0x7bebd226154e865954a87650faefa8f485d36081,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xaa60860ac2794e3852f9374e1cd495e76a7adfe4,2,0xd3360862277ba00bac19192240046f086629a6cd,0xdac17f958d2ee523a2206206994597c13d831ec7,6,6,300
0x18d98d452072ac2eb7b74ce3db723374360539f1,2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc4e15973e6ff2a35cc804c2cf9d2a1b817a8b40f,8,18,300
0xfd2d91db13504a67e33185d3c9b5956496026820,2,0xb3829e5755fafb97396109768895b1026acc003f,0xbd62253c8033f3907c0800780662eab7378a4b96,18,9,300
0x2cd79179488556fb774b159b5f5ac2cb6f2cd879,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xce78ab22cd0331a52af7bb4b622edfa792819d47,18,18,300
0x17ad2380b56ae615c04a237154cf89ac09f9aa33,2,0xad6683b7f3618c44f5ca6040902812dd890dde4d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x613c836df6695c10f0f4900528b6931441ac5d5a,2,0x0391d2021f89dc339f60fff84546ea23e337750f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x0bb6e2a9858a089437ec678da05e559ffe0af5b2,2,0x673f9488619821ab4f4155fdffe06f6139de518f,0x6b175474e89094c44da98b954eedeac495271d0f,18,18,300
0xd920a4bda8ecf4ac06ea2897f9a5a38a55e9ac6e,2,0x7c84e62859d0715eb77d1b1c4154ecd6abb21bec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xb35d7cfe7f4874d57c047316bdd791b08236a151,2,0xa4202f65c2e2cbb1973cec7336557e24bc1b063f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x0133042ade87514c0a7b34a4e83ec7ef597ff3cc,2,0x9b00e6e8d787b13756eb919786c9745054db64f9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xa274ccc5661f9f7917bc00c2f538c467af293af7,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe1f83480f5937364bda3410f034c42bddea6ec85,18,18,300
0x164fe0239d703379bddde3c80e4d4800a1cd452b,2,0x0b498ff89709d3838a063f1dfa463091f9801c2b,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,18,8,300
0xa023cca9de8486d867e8b2f7bfd133a96455f850,2,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,18,300
0xba504ecfbacf01600efb83afa3d53bdd17a921c2,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x4e15361fd6b4bb609fa63c81a2be19d873717870,18,18,300
0x5399a36f54ca91a5db5c148eeb2b909bba81b82c,2,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8,18,300
0x00a1e325d7bc9172c0b858c5526342439c3d0a76,2,0x8f5e78888f8933ed676a62bb6b58a4b279abe408,0xdfe66b14d37c77f4e9b180ceb433d1b164f0281d,6,18,300
0xdf2ff5946df21f818d5f67e62d22486ca470798e,2,0x06745bee20ad9cc7dfb6f40b66504397235f547c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x2af940a93bc53e9e1e779c6054442ebec6aa99ca,2,0x282eb00ab8c0e1e4396cd58bd0150200a94195c6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0xed918fe1af57c275fbf7bba92fa11d9570601549,2,0x34193669497e7b300086ac85ec51af9c4ab72674,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xd008335e0f77eeaca0e09513dfaa95c7b811fc89,2,0x88c69e3f942cf8e6af57b91452349993254c2b74,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x376a35611d64cb1cb2f78c1cb9fa618d143ee046,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf6b309cc8b20f4f2693af31bdd89a3490ebc4b0a,18,18,300
0x825142b89d87523adb7fc6874de8b330e14affff,2,0x8dd4228605e467671941ffb4cae15cf7959c8d9d,0xdac17f958d2ee523a2206206994597c13d831ec7,8,6,300
0xf86710f80bb24d31fb219f06fe2953b825ab2975,2,0x8dd4228605e467671941ffb4cae15cf7959c8d9d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8,18,300
0xfffae206a0c17c4804f04af3880ff8a9dea39210,2,0x9c061df134d11412151e9c200ce3f9f6f295094a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0x1430f2e29f65e9dc3c430360340cc7060e21deb3,2,0x0955a73d014f0693ac7b53cfe77706dab02b3ef9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x705716433cdb7fa6c5120ae7c9c7749f0af25cf8,2,0xd010874156506ff12ddd1f2cf380ceb7676fb95d,0xdac17f958d2ee523a2206206994597c13d831ec7,6,6,300
0x5c1cb374370c547310d7c56bf07b7fcd4a66c53c,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd5db36e4dd196be70dbe5dfb4a912b0046fd245d,18,9,300
0xcc56d690384de6a111da5f2c2aa78ff85a74ec44,2,0x03042482d64577a7bdb282260e2ea4c8a89c064b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x57c3936d5c2545d2ee9afc545868a83f5b52c0d0,2,0x3046b11441950dd98d4ebd60a9f3cef21e26d7c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x022a500470a03659a88bd20e9e36c3d0195f76fc,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeb10a2423810faef05e99333e501b7eb1ac8cafa,18,18,300
0xa076c0d5855e209fa7f46164dff1116639cb8c58,2,0x1de9eb72e250dd1cdc4470dd0d2d6d737e29c90e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0x2b498e922621fe9a50f7371fe9f1b616943739d3,2,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x06a4f0ec8ca131e1efbed24c7046a7ce669a3ab5,2,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,18,18,300
0xbe844f05e3eada9453156e3fe5c39891b4245bc6,2,0x368c5290b13caa10284db58b4ad4f3e9ee8bf4c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xc0451be404b00120a4ca9d479db930e1244c8ce8,2,0x0adb905e46ffd36a20c843af7a094b3590ff5836,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0xdccb9a7c699d8d86c7dbb1de1528f4d8d2c4b577,2,0x8ce2c45829d7416c06d906d34f2d247dc568cbda,0xe094b1653a3427e6a61c41281640f1ada9bff079,18,18,300
0xc6fab966897c42a2afa2dca51351f28f448839a9,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd478161c952357f05f0292b56012cd8457f1cfbf,18,18,300
0x746a34ce7cc58a795d3f902e6dff38091d519d30,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf7ce65f4da782f0b601054d2a77f084eebc37bb7,18,18,300
0x27a5147840f6438fc4232689445eb1f72ed79c50,2,0xdac17f958d2ee523a2206206994597c13d831ec7,0xf55a93b613d172b86c2ba3981a849dae2aecde2f,6,18,300
0x3507698ec030bfa4f18806b4d38070b12243177c,2,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0x3bfca4fb8054fa42da3e77749b21450a1290beed,2,0xb29663aa4e2e81e425294193616c1b102b70a158,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x375cc6acc38d030f4f3edcfbfb25b4810e5e116d,2,0xb1191f691a355b43542bea9b8847bc73e7abb137,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x276c1d6204bda29012a1227cecdc24b69ddeaa9a,2,0x6b785a0322126826d8226d77e173d75dafb84d11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xd3da6236aecb6b55f571249c011b8eec340a418e,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xee06a81a695750e71a662b51066f2c74cf4478a0,18,18,300
0x82ebcd936c9e938704b65027850e42393f8bc4d4,2,0x4a615bb7166210cce20e6642a6f8fb5d4d044496,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x99265982f2732041c0acaaafe94a117f3a370ee8,2,0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x9ac60b8b33092c2c0b4ca5af0dec2bcb84657e12,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd0660cd418a64a1d44e9214ad8e459324d8157f1,18,12,300
0x0780b42b3c4caf41933cfc0040d2853363de20a7,2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xd0660cd418a64a1d44e9214ad8e459324d8157f1,18,12,300
0x96335e7cdbcd91fb33c26991b00cc13a87a811b9,2,0x45080a6531d671ddff20db42f93792a489685e32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x87c33321e1755ab54b0a27d4969a72b953486e75,2,0x1321f1f1aa541a56c31682c57b80ecfccd9bb288,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x6e01db46b183593374a49c0025e42c4bb7ee3ffa,2,0x86140a763077155964754968b6f6e243fe809cbe,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xb839a7b320b9c1bc52f268fe1d214d8cfe9f79fb,2,0x25deb74aac0a426b77bd897fbf063ba4ac52ee96,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xc82ef7b4701b3d4ab9f73b762f71e55ff7bfbf68,2,0x9b9f0dad27516c237c6ea3024d4cdaea0c6b2ce9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10,18,300
0x5d81ed33b1f5aa18b1c1f907ce4ed07fc2cc59b4,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd4e52512b756f5dd4c98f3472c24e88061ee711b,18,18,300
0xe73ad09925201f21b607ccada9a371c12a2f49c3,2,0xbc194e6f748a222754c3e8b9946922c09e7d4e91,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x2f8ac927aa94293461c75406e90ec0ccfb2748d9,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,18,18,300
0x481ddaf90c59d91f3e480e6793122e62612ca5a9,2,0xb05097849bca421a3f51b249ba6cca4af4b97cb9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x84f34e01da2c038a2411e88624848abf6514ae47,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcca213ba15832862c61d096c75bdf0fc90e0f62f,18,18,300
0x2c2dd6666f8f4652fb054a31bdf4b559f4066699,2,0xbecd3f2a2280314a553267650e20b719abedcb04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xbbfbdb4d3136903cf628fafb8e30c8f9f1d0abd2,2,0x14e962bf80c1f9582f43218e56443ec13b012d03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x6f8c62d2ce6c4509737b2075c0fe5c2fa7cf4d9d,2,0x1a2df43ae7dee5e7a1915a4125a0c3875757bd5a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x5ff7794c06f79fa476d54492c1b82bf5a76b06ee,2,0x689cf5f8dd09bbb4417514c88909bb64eba2547d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xe1d4e06999efaebcc41fa5d5c703da57d9f0fa4f,2,0x85068315e4893d1f53c57d6986f92591045777f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x5021ec09453bec4aa7231543806c43ebd6977921,2,0x94183cfacfaca73ba36a12a4cd7775fdae5fed69,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18,6,300
0x62971f33f628c418e8e34f3c183f16c9f71b028a,2,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0xc00e94cb662c3520282e6f5717214004a7f26888,18,18,300
0x598d960eeee655b57c1c5c60f516cde001dc09f8,2,0x5c84bc60a796534bfec3439af0e6db616a966335,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x0531fae259675dfc5833c388dbbae2f7a7b0f81d,2,0x0bafa383ea3726982fcf0507f63c9c3d02f28eec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0xe7829a30ae90e114997d2f5749ade474c66c8d84,2,0x378e8c47eb42cce0dd9cff48276a2ab73e9c254f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0x7412acd67805360474d70dda29da4234ef335617,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcc7ab8d78dba187dc95bf3bb86e65e0c26d0041f,18,18,300
0xf5bd7629ff67cb49f568e79cec4a1f4a891f4658,2,0xb73f00feeafc232c247516aa180261fec0e909fc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xa92e747ba0fa6802db123a699eaeb4d1f6f8b80b,2,0xa8b3b1392b17f64d5a50b4b4bd3800324d07800b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8,18,300
0x3faff200146104e09a6d2a05cce92bbd581deb7e,2,0x4b9427ebbbda7c900527ec101e5d68cc2ea19212,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0x2db82354ea85992c05dbd7ae910776ffa82bc939,2,0xbc4b615c6c1bd10bc4e93a55eee7688a7c42e5cb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xbee7f1bf6ed4d9c6929b8db9a7c1ed4e5bebbb77,2,0x2494a68c1484376fef880b4c24d91f049d29b02a,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0xac7b426f56921b1a04cd606f5df8d730aaeed52d,2,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18,6,300
0x9a62448d05bc4404402fc7f2f2cb16d32a503c5c,2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xde79d36ab6d2489dd36729a657a25f299cb2fbca,8,18,300
0xca465b919ee40ef782842865717e9b34afe19ef7,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf3eb8b90c763b8b2b53e7819ac27eca8f94c8ec2,18,18,300
0x05767d9ef41dc40689678ffca0608878fb3de906,2,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x33f6ddaea2a8a54062e021873bcaee006cdf4007,2,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,0xd533a949740bb3306d119cc777fa900ba034cd52,18,18,300
0x6d31d3140e1700e43f190ff7f33d86e3aea52684,2,0x136bced3af8530b81e4c7ff45c9228376726d173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xb867adc0df48a3a3a8fbc3c1ee43d4efdab57f68,2,0x8bdd59e827fb05907ddf4b246d74ce24ab75cb24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xba38eca6dfdb92ec605c4281c3944fccd9dec898,2,0x01e0e2e61f554ecaaec0cc933e739ad90f24a86d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xa836c868024905dc223577cb530e97c6385a4398,2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0x99a412f6f704436bd3e131502be53d2506aa1f47,18,9,300
0x128d531e9ed721d0576f287eb59be6ffb32ebea2,2,0x58e3755bf21d46d6e3416c287559ce85820368a3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x3ec2c2c3c4628a01ab511acbb8a49d121e6ea7be,2,0x44f262622248027f8e2a8fb1090c4cf85072392c,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0xe9a889e6963f122a98f8083d951c71329c726c0a,2,0xaaca86b876ca011844b5798eca7a67591a9743c8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x31b0974c01bb70fe9b1cfc9770af0b568da7c90b,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeee2b2a93fd890e6373b8758e48cc523d24fd337,18,9,300
0x73971a8c654b7703060ca70e39bc293c64a08138,2,0x5f72be0835e32d7c853e2ffd5dd3d181d5b2ad51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xccb42aaab2ea1f8012c30418ee3fce550954d827,2,0x57b946008913b82e4df85f501cbaed910e58d26c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x9c4032de39f564367fdeb6e7807179c7e6df0d8e,2,0x7ddc52c4de30e94be3a6a0a2b259b2850f421989,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x2c51eaa1bcc7b013c3f1d5985cdcb3c56dc3fbc1,2,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x57aae706afbddd9b481943a9251e04557c0cb37c,2,0x51ad5b530ad35ac0d8c3bb6ed65b345b48142f0c,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0x3cfabf0a09b8ea1d655e82a7e5786de66eea9261,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,6,18,300
0x054d2043ee8ff8638a156e2085784077dc8ee9e7,2,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0x7c54097accd7fb537c594dc7e410c5bca36ed71d,2,0x31fdd1c6607f47c14a2821f599211c67ac20fa96,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0xe214d6a27ac1711d38e0c1b9307ba5e02ef33de2,2,0x150bbcff6b1b4d528b48f1a300585dea0b6490b6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8,18,300
0x9a7abc7f9f9ab377d22bf657e1212fca4d22d834,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcd91538b91b4ba7797d39a2f66e63810b50a33d0,18,18,300
0x2d68d74cbe1edb94f930753d30d9c98cd0052eb1,2,0xaa9ad45c1d3c5380d5d1cee324023b461fc72f89,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x0bdc8dcf00a0a336235886ab654a35292888b6a0,2,0x4297394c20800e8a38a619a243e9bbe7681ff24e,0xdac17f958d2ee523a2206206994597c13d831ec7,18,6,300
0x6bc3938c3755d1e5aca649302cc799e950bc1d10,2,0x26e75307fc0c021472feb8f727839531f112f317,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,18,6,300
0x77ca82cf5d36e6947f1ece22e653b2f05ceabee2,2,0x6c972b70c533e2e045f333ee28b9ffb8d717be69,0xedeec5691f23e4914cf0183a4196bbeb30d027a0,18,18,300
0xe5e632d45b37ee4682de95edb6a9819bae43665f,2,0xa7de087329bfcda5639247f96140f9dabe3deed1,0xedeec5691f23e4914cf0183a4196bbeb30d027a0,18,18,300
0xccc6c52c6b9ebcb4713b55aafcf242ed3748deb5,2,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,0xedeec5691f23e4914cf0183a4196bbeb30d027a0,18,18,300
0xe59b0470300409601f6de5e7462156dc5f11593e,2,0x545d0031a057302eb0777d931de9d851ea38c393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x3ec47182417edae54d672399a861e5a0a278ad67,2,0x420bf5bb9170dab9b7e619977bcf584671bfa168,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x53162d78dca413d9e28cf62799d17a9e278b60e8,2,0x4104b135dbc9609fc1a9490e61369036497660c8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xf41da4457aa9c5e88dda103f3c4a108e9a12329e,2,0x1718264ff53be6dd7cbfd28ec7c7d9a8ce92f323,0xd0660cd418a64a1d44e9214ad8e459324d8157f1,12,12,300
0x2836e19a74f96b4ef098c2a0600416f825705991,2,0x4eeac9248cb9a2919899b9f834c8b25524e50d75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x8718fd9ca06b79a8099a4b14c1ef611d99c782ba,2,0xbc192ada0ce9d181c453a09209c5ea2838e105ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x485ca3783a3136db8bbe08c3a511ee69f9905757,2,0x7c1946e7b41473c39419f27f5873768755cfa963,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x0dc2e16d7e84d0c311adb506c16f4c61fae46790,2,0x0a1bdb38e14e9c4c1eaddce81be08779d5c200d2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0xd606d171040f5aae0452e917372cb9fc3a101d0d,2,0x931c45dc5c8a98b183a4c94fdb9c642a23c2cd3a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xc19e794865a7d5b260cb71f028d8ca7aedb3f507,2,0x755709e7dbaf4ec49c41a6395960d705153a4cb9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0xdccd38183204fb984a7599c13aa77309dee72c76,2,0x3233cfb8f118bd4d2656fd76cbd93169dd383e51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x26e6a391953169d141df36834acfd9c61d3d4d59,2,0x06f3c323f0238c72bf35011071f2b5b7f43a054c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x26c621899d40dfcb995e391b32385f20472a9b36,2,0x0f9f336570db4252d796425af6150a7bcadac0a0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x92a3c01a342c87cbb114bf26b3f7aef8e00e75d4,2,0x37cbd6159b9c49445f2a2734db9bfb53700a562e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x3d08593b0528c8aa669935fbfbc6e4285b2ca17e,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdbbd999efa8de5038234c7c9518435e98283d8ff,18,18,300
0xb5b558f9f2f1b63b57a72efac6c02ed3fb994f8c,2,0x2ca6610c8f915d21650750dba00dce71fba7c2e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x3867877d568b1699a7fd7d6190d0926aa88c4b86,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdfc3829b127761a3218bfcee7fc92e1232c9d116,18,8,300
0x3c643d1ebcdca70b53c81e78953ee42fc554dfb1,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc51a271900d6e7fa0e11e2f4b59f066d40969fe9,18,3,300
0x153cf4b8dcc954cc531f92a9b50b9e851c536f24,2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x8798249c2e607446efb7ad49ec89dd1865ff4272,18,18,300
0xa0e24dadb3ba9e5245a18569d6cfda8cd553ec69,2,0x708b6dafefe5ff399558002f2e7dfdd52eaca6aa,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,4,18,300
0xfcd9d513345058b33002702fe16ed85e92e84c94,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd5c52b857339815b36318e05120ea4c496230127,18,18,300
0xd89edf40c3269faf4205aa3f92a9dddf377e413b,2,0xa6e2f89b03d1b7a2d8fa7f28b971bf2a7be0f91b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x6ed6f7d0e12927759b50594d4bb350548745e75a,2,0x6a126b1a4d6a66370930eca642eff93d8e1be321,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12,18,300
0xf19024b592323b1ec640f3b270f3579895a55040,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xca7e925ba8938a1b587172658b6c24054329aef8,18,18,300
0xf3c30eeaf242ac2ae44db4ce367147530c6b43e9,2,0x0b46ab6429d39b93c381d8b067d7a2e513e10d6c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xe44d8c3ac358f5bff7e3e16ac0432faae6819a51,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xedc83120ddd7f27c54a01ff8b29b21c153eb9e52,18,18,300
0x8c8e819f7209fc668e9cb4d33677fd24e4ed8d75,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xefab7248d36585e2340e5d25f8a8d243e6e3193f,18,18,300
0x4b893b0e9c2fe8bf5d531d0c9c603b1483b4ce30,2,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xf82728b447b4e018bc4bbfee7b1bb050085c086e,2,0x56d19ff0691cf98fc6f1fb089c8f385573dde651,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0x52830877e3d6365471fb47adbb3a63c136d33064,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd01ef7c0a5d8c432fc2d1a85c66cf2327362e5c6,18,18,300
0xfaca9621b2c41188bf9cd0a42b1f019d0b207da8,2,0x1f8a626883d7724dbd59ef51cbd4bf1cf2016d13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
0xe111a8838d360a7db7bd5571665e98ec4f83c9c6,2,0x44a67c8570a61a28bafd0035042f2f0a73a64428,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6,18,300
0x2e31e61f43c3726f081c2059f3d7485137f7ecfc,2,0x4f8cc34bfdd972bdbeaf4cc5118fba1382abb550,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9,18,300
0x77c885dad564e09c6202b08b0b6650c69160585c,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf1a9e30fcf023145939d9c56e5c79440c99707b3,18,18,300
0xe292bee4c40723b8c8d7f97e8157e1595e24a417,2,0x6c7d4ed524c14c36048f00dc5f9bba5848314f39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,18,300
